IYR,IMO,RAILROAD,INCDTNO,IYR2,IMO2,RR2,INCDTNO2,IYR3,IMO3,RR3,INCDTNO3,DUMMY1,GXID,YEAR,MONTH,DAY,TIMEHR,TIMEMIN,AMPM,TYPE,CARS,CARSDMG,CARSHZD,EVACUATE,DIVISION,STATION,MILEPOST,STATE,TEMP,VISIBLTY,WEATHER,TRNSPD,TYPSPD,TRNNBR,TRNDIR,TONS,TYPEQ,EQATT,TRKNAME,TRKCLAS,TRKDNSTY,TYPTRK,RRCAR1,CARNBR1,POSITON1,LOADED1,RRCAR2,CARNBR2,POSITON2,LOADED2,HEADEND1,MIDMAN1,MIDREM1,RMAN1,RREM1,HEADEND2,MIDMAN2,MIDREM2,RMAN2,RREM2,LOADF1,LOADP1,EMPTYF1,EMPTYP1,CABOOSE1,LOADF2,LOADP2,EMPTYF2,EMPTYP2,CABOOSE2,EQPDMG,TRKDMG,CAUSE,CAUSE2,CASKLDRR,CASINJRR,CASKLD,CASINJ,ACCAUSE,ACCTRK,ACCTRKCL,HIGHSPD,ACCDMG,DUMMY2,STCNTY,TOTINJ,DUMMY3,TOTKLD,ENGRS,FIREMEN,CONDUCTR,BRAKEMEN,ENGHR,ENGMIN,CDTRHR,CDTRMIN,JOINTCD,REGION,DUMMY4,TYPRR,DUMMY5,RRDIV,METHOD,NARRLEN,DUMMY6,YEAR4,RREMPKLD,RREMPINJ,PASSKLD,PASSINJ,OTHERKLD,OTHERINJ,COUNTY,CNTYCD,ALCOHOL,DRUG,DUMMY7,PASSTRN,SSB1,SSB2,NARR1,NARR2,NARR3,NARR4,NARR5,NARR6,NARR7,NARR8,NARR9,NARR10,NARR11,NARR12,NARR13,NARR14,NARR15,RCL,Latitude,Longitud,SIGNAL,MOPERA,ADJUNCT1,ADJUNCT2,ADJUNCT3,SUBDIV,,,,,,,,,,,,
20,3,CRSH,137514,,,,,20,3,CRSH,137514,,,20,3,17,3,20,PM,01,0,0,0,0,,NEWARK,MP001.,34,54,2,1,3,E,YOIS,1,0,7,Y,16-2 SWITCH,1,0,2,ADMX,28039,1,Y,,,0,,2,0,0,0,0,0,0,0,0,0,8,0,0,0,0,1,0,0,0,0,282,14640,S006,,0,0,0,0,S006,2,1,3,14922,,34C013,0,0,0,1,0,1,0,7,20,7,20,1,1,,3,,,,120,,2020,0,0,0,0,0,0,ESSEX,13,,,,N,CWR,000-000-000,ONE RAILCAR DERAILED AFTER MASTER RETARDER FAILED TO CONTROL EXIT SPEED PROPERLY AND GROUP SWITCH WE,NT OUT OF ALIGNMENT.,,,,,,,,,,,,,,0,40.710.569,-74.143.793,2,5,K,,,NORTH JERSEY,,,,,,,,,,,,
20,1,NJTR,202001001,,,,,20,1,NJTR,202001001,,,20,1,1,9,15,PM,01,0,0,0,0,,RARITAN,35.9,34,37,4,1,10,E,X583,3,0,C,Y,PEDESTAL TRACK,1,0,2,NJTR,5544,4,N,,,0,,0,1,0,1,0,0,0,0,0,0,0,0,0,7,0,0,0,0,4,0,25674,36030,H704,H607,0,0,0,0,H704,2,1,10,61704,,34C035,0,0,0,1,0,1,1,8,,8,15,1,1,,6,,,,189,,2020,0,0,0,0,0,0,SOMERSET,35,0,0,,N,CWR,,TRAIN #X583 OPERATED THROUGH IMPROPERLY LINED SWITCH WHILE ENROUTE WEST FROM FUEL PAD TOWARDS TRACK,#9 ON PEDESTAL TRACK AND DERAILED CARS #5544,5538,5387 AND 5014 DURING SHOVE MOVE EAST.,,,,,,,,,,,,,,0,40.570.323,-74.650.977,2,5,L,,,NEWARK,,,,,,,,,,
20,1,CSX,187788,,,,,20,1,CSX,187788,,,20,1,10,8,15,AM,01,7,1,0,0,,COVINGTON,0290.0,51,35,2,1,4,R,Y191,3,0,7,Y,C01,1,0000.0,2,BLHX,56445,15,Y,,,0,,2,0,0,0,0,0,0,0,0,0,23,0,1,0,0,6,0,0,0,0,18417,1500,H704,,0,0,0,0,H704,2,1,4,19917,,51C580,0,0,0,1,0,1,0,1,15,1,15,1,2,,1,,,,38,,2020,0,0,0,0,0,0,COVINGTON,580,0,0,,N,OTH,000-000-000,Y19110 DERAILED SHOVING CARS INTO C01.,,,,,,,,,,,,,,,3,37.791.663,-79.993.417,2,5,,,,ALLEGHANY,,,,,,,,,,,,
20,1,CP,1001148695,,,,,20,1,CP,1001148695,,,20,1,3,11,2,AM,01,44,1,1,0,,LE CLAIRE,178.1,19,30,2,2,37,E,4750,1,10523,1,Y,SINGLE MAIN TRACK,3,25,1,TTPX,804586,3,Y,,,0,,2,0,0,0,0,0,0,0,0,0,50,0,100,0,0,4,0,21,0,0,611680,21960,T210,,0,0,0,0,T210,1,3,37,633640,,19C163,0,0,0,1,0,1,0,2,32,2,32,1,6,,1,,,,451,,2020,0,0,0,0,0,0,SCOTT,163,,,,N,CWR,000-000-000,475-02 DEPARTED NAHANT YARD AT 10:13 CT. TRAIN WAS TRAVELING NORTHBOUND WHEN CREW STATED THEY SAW A,BROKEN RAIL & TOOK FIRST SERVICE. THE AIR WENT IMMEDIATELY ON THE HEAD END AS THE ENGINEER ATTEMPTED,TO GRAB AIR TO KEEP THE TRAIN STRETCHED. HEAD 25 CARS DERAILED. ONE DANGEROUS LOAD INVOLVED RESULTI,NG IN A RELEASE. UTLX 671761 - POSITION 22,(UN 3082 - ENVIRONMENTALLY HAZARDOUS SUBSTANCE, LIQUID,,N.O.S,CLASS 9 PG III). RELEASE AMOUNT 300 GALLONS.,,,,,,,,,,,0,41.598.277,-90.343.102,2,2,P,,,DAVENPORT,,,,,,,,
20,4,CRSH,137693,,,,,20,4,XEMT,INDUSTRY,,,20,4,8,9,34,AM,01,0,0,0,0,,ELIZABETH,001.00,34,60,2,2,6,E,PN3,3,0,7,Y,TRACK #8,1,0,4,DTTX,467286,2,Y,,,0,,2,0,0,0,0,0,0,0,0,0,55,0,0,0,0,2,0,0,0,0,14493,0,M101,,0,0,0,0,M101,4,1,6,14493,,34C039,0,0,0,1,0,1,0,3,,3,,1,1,,3,,,,125,,2020,0,0,0,0,0,0,UNION,39,,,,N,CWR,000-000-000,CONRAIL CREW DERAILED TWO CARS WHILE SHOVING INTO CUSTOMER FACILITY.  LATE REPORTED DUE TO CAR DAMAG,E COST BEING UNAVAILABLE.,,,,,,,,,,,,,,0,40.674.145,-74.154.897,2,5,K,,,NORTH JERSEY,,,,,,,,,,,,
20,4,BNSF,SW0420102,,,,,20,4,BNSF,SW0420102,,,20,4,6,12,5,AM,01,0,0,0,0,,BELEN,896.6,35,40,4,1,9,E,YBEL,3,1744,7,Y,7130,1,0,2,UTLX,669862,23,Y,,,0,,1,0,0,0,0,0,0,0,0,0,10,0,13,0,0,2,0,0,0,0,28270,7700,H309,,0,0,0,0,H309,2,1,9,35970,,35C061,0,0,0,1,0,1,1,1,35,1,35,1,5,,1,,,,153,,2020,0,0,0,0,0,0,VALENCIA,61,,,,N,OTH,000-000-000,Y-BEL3011-05 DERAILED 2 RAILCARS WHILE SHOVING YARD TRACK 7130 DUE TO FAILURE TO STRETCH RAILCARS BE,FORE SHOVING.   NO HAZARDOUS MATERIALS WERE RELEASED.,,,,,,,,,,,,,,0,34.647.219,-10.676.852,2,5,K,,,CLOVIS,,,,,,,,,,,,
20,3,UP,0320PR008,,,,,20,3,UP,0320PR008,,,20,3,22,4,13,AM,01,0,0,0,0,,SOUTH HOLLAND,18. Aug,17,27,1,2,8,E,MPRN,2,6050,1,Y,YARD 005,1,,2,AOKX,492749,48,Y,,,0,,2,0,0,0,0,0,0,0,0,0,36,0,34,0,0,9,0,0,0,0,21309,9084,T210,,0,0,0,0,T210,2,1,8,30393,,17C031,0,0,0,1,0,1,0,7,13,7,13,1,4,,1,,,,224,,2020,0,0,0,0,0,0,COOK,31,,,,N,OTH,000-000-000,MPRNL-22 STARTED PULLING INTO TRACK 5,8 YARD AFTER STOPPING TO LINE A SWITCH.  AFTER PULLING APPROX,IMATELY 1800 FT INTO TRACK.  THE TRAIN CAME TO A STOP WITHOUT USING ANY BRAKING EFFORT.  9 CARS DERA,ILED DUE TO BROKEN RAIL.,,,,,,,,,,,,,0,41.610.649,-87.611.852,2,5,,,,VILLA GROVE SUB,,,,,,,,,,,
20,3,IAIS,2020009,,,,,20,3,IAIS,2020009,,,20,3,20,3,13,AM,09,98,0,0,0,,PERU,100.3,17,45,4,2,22,E,CBBI,3,14666,1,Y,SINGLE MAIN TRACK,2,,1,IAIS,519,1,N,,,0,,2,0,0,0,0,0,0,0,0,0,111,0,8,0,0,0,0,0,0,0,30486,0,M402,,0,0,0,0,M402,1,2,22,30486,,17C099,0,0,0,1,0,1,0,4,13,4,13,1,4,,2,,,,206,,2020,0,0,0,0,0,0,LA SALLE,99,,,,N,OTH,000-000-000,CBBI-18 HEADING EAST THROUGH PERU STRUCK A VACANT FORD ONE TON DUMP TRUCK THAT HAD ROLLED OUT OF DRI,VEWAY AND ONTO THE MAIN LINE TRACKS.  VEHICLE OWNER SAID VEHICLE MUST HAVE SLIPPED OUT OF GEAR AND R,OLLED.,,,,,,,,,,,,,0,41.325.121,-89.121.277,2,2,P,,,BI,,,,,,,,,,,,
20,3,ALS,20200329,,,,,20,3,ALS,20200329,,,20,3,29,12,15,AM,01,0,0,0,0,,EAST ST LOUIS,Feb 75,17,70,4,2,7,E,YAS3,4,0,7,Y,133,1,,2,UTLX,672491,134,N,,,0,,1,0,0,0,0,0,0,0,0,0,66,0,81,0,0,0,0,7,0,0,93000,432,H504,,0,0,0,0,H504,2,1,7,93432,,17C163,0,0,0,1,,1,,,40,,40,1,6,,6,,,,178,,2020,0,0,0,0,0,0,ST CLAIR,163,,,,N,OTH,000-000-000,CREW DOUBLED 134 TO 133 AND WAS SHOVING TO THE HUMP. 147 CARS / 10777 TONS. THEY WERE SHOVING TO THE,HUMP AND WERE STOPPED BY A CARMAN WHO TOLD THEM THERE WERE CARS N THE GROUND.,,,,,,,,,,,,,,3,38.622.929,-90.154.938,2,5,,,,SYSTEM,,,,,,,,,,,,
20,3,NS,137507,,,,,20,3,NS,137507,,,20,3,17,2,0,AM,01,0,0,0,0,,OAKLEY,D372.0,17,45,4,1,7,R,DD48,4,0,7,Y,WESTBOUND LEAD,1,0,2,KCSM,22129,8,N,,,0,,2,0,0,0,0,0,0,0,0,0,7,0,15,0,0,2,0,4,0,0,11732,2688,T110,,0,0,0,0,T110,2,1,7,14420,,17C115,0,0,0,1,0,1,0,2,1,2,1,1,4,,1,,,,44,,2020,0,0,0,0,0,0,MACON,115,,,,N,OTH,000-000-000,NS TRAIN DD48 PULLING WEST,DERAILED 6 CARS.,,,,,,,,,,,,,,,0,39.862.598,-88.881.305,2,5,L,,,ILLINOIS,,,,,,,,,,,
20,4,BRC,14361,,,,,20,4,BRC,14361,,,20,4,26,7,48,PM,04,2,2,0,0,,BEDFORD PARK,9.0,17,46,3,1,4,E,1430,3,0,6,Y,02 EAST CLASS,1,,2,TILX,195317,1,Y,NATX,364340,2,Y,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,13786,0,E06C,,0,0,0,0,E06C,2,1,4,13786,,17C031,0,0,0,1,1,1,,3,49,5,19,1,4,,3,,,,788,,2020,0,0,0,0,0,0,COOK,31,,,,N,CWR,000-000-000,DURING HUMPING OPERATIONS THE LAST FOUR CARS OF THE CUT WERE THREE TANK CARS A 1 CAR CUT, THEN A THR,EE CAR CUT. THE CONDUCTOR WAS SEEN ON CAMERA PULLING THE BLEED ROD ON ALL THE CARS. THE TILX 195317,WAS THE 1ST CAR TO BE HUMPED INTO 02ECLS (SINGLE CAR CUT) AND AFTER WAS A CUT OF THREE WITH THE NATX,364340 BEING HUMPED INTO 00ECLS. THE TILX 195317 STALLED JUST WHEN ENTERING 02 ECLS AND WAS CORNERE,D ON THE SOUTH WEST END OF THE CAR AND WAS PUSHED INTO TRACK 02ECLS,WHILE THE NATX 364340 HAD DAMAG,E ON THE NORTH EAST END OF THE CAR AND CONTINUED INTO TRACK 00ECLS. DAMAGE OCCURRED TO THE B-END OF,THE TILX 195317 AND ALSO CONTACTED THE JACKET OF THE TANK. NATX 364340 ALSO HAD DAMAGE ON THE B-END,AND CONTACTED THE JACKET OF THE TANK.  NO CARS DERAILED AND NO TRACK DAMAGE WAS INCURRED,,,,,,,,1,417.676,-8.745.516,2,5,K,L,,SYSTEM,,,,,,,,,,
20,1,IR,202717,,,,,20,1,IR,202717,,,20,1,30,10,0,AM,01,0,0,0,0,,OTTAWA,79.35,17,33,2,1,4,R,JOB,3,0,7,Y,OTTAWA YARD TRACK 1,1,,2,MWCX,301214,44,Y,,,0,,4,0,0,0,0,0,0,0,0,0,50,0,0,0,0,3,0,0,0,0,19250,15000,T101,,0,0,0,0,T101,2,1,4,34250,,17C099,0,0,0,1,0,1,0,4,,4,,1,4,,3,,,,314,,2020,0,0,0,0,0,0,LA SALLE,99,,,,N,OTH,000-000-000,JOB 104 WAS PULLING A 50 CAR CUT OUT OF OTTAWA TRACK 1 TO DOUBLE OVER TO OTTAWA TRACK 2. SHORTLY AFT,ER PULLING THE TRAIN WENT INTO EMERGENCY. THE CONDUCTOR FOUND THE 44TH,45TH,AND 46TH CARS DERAILED,AND LEANING. CONDUCTOR REPORTED INCIDENT TO MANAGMENT. IVESTIGATION SHOWED TRACK GEOMETRY ISSUES TO,BE THE CAUSE.,,,,,,,,,,,,0,41.360.216,-8.883.215,2,5,,,,OTTAWA,,,,,,,,,,
20,1,UPME,0120CM016,,,,,20,1,UPME,0120CM016,,,20,1,26,11,5,PM,01,0,0,0,0,,WAUKEGAN,36.14,17,29,4,2,6,E,MALP,2,9088,7,Y,YARD 002,1,,2,WFRX,804087,6,Y,,,0,,1,0,0,0,0,0,0,0,0,0,64,0,0,0,0,5,0,0,0,0,103921,88600,T111,,0,0,0,0,T111,2,1,6,192521,,17C097,0,0,0,1,0,1,0,6,50,6,50,1,4,,6,,,,119,,2020,0,0,0,0,0,0,LAKE,97,0,0,,N,OTH,000-000-000,MALPR-26 WAS MAKING A 64 CAR SET-OUT INTO TRACK 2 IN THE WAUKEGAN YARD WHEN THE 5 CARS AGAINST THE L,OCOMOTIVE DERAILED.,,,,,,,,,,,,,,0,42.363.417,-87.827.538,2,5,,,,KENOSHA SUB,,,,,,,,,,,,
20,1,NIRC,2020071798,,,,,20,1,NIRC,2020071798,,386378A,20,1,21,5,38,PM,07,0,0,0,0,,CHICAGO,11. Jun,17,29,4,2,30,E,2135,4,0,C,Y,1,4,,1,LOCO,422,1,N,,,0,,1,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,38517,0,M303,,0,0,0,0,M303,1,4,30,38517,,17C031,0,0,0,1,0,2,1,12,1,12,1,1,4,,6,,,,140,,2020,0,0,0,0,0,0,COOK,31,,,,Y,CWR,000-000-000,METRA TRAIN # 2135 STRUCK A SEMI TRUCK THAT WAS FOULING THE TRACKS AT THE CENTRAL AND CALDWELL CROSS,ING IN CHICAGO,IL. NO INJURIES REPORTED.,,,,,,,,,,,,,,0,419.976,-87.764.446,1,1,,,,C&M,,,,,,,,,,,
20,3,EVWR,E2020MAR1D,,,,,20,3,EVWR,E2020MAR1D,,,20,3,29,3,30,AM,01,0,0,0,0,,MCLEANSBORO,376,17,50,4,2,24,R,SSE1,2,1800,1,Y,SINGLE MAIN LINE,2,,1,CEFX,66199,108,Y,CEFX,66199,108,Y,1,1,0,1,0,0,0,0,0,0,134,0,0,0,0,1,0,0,0,0,7047,40949,E42C,,0,0,0,0,E42C,1,2,24,47996,,17C065,0,0,0,1,0,1,0,3,30,3,30,1,6,,6,,,,300,,2020,0,0,0,0,0,0,HAMILTON,65,0,0,,N,CWR,000-000-000,CREW WAS HANDLING A LOADED TRAIN DOWN THE MAINLINE GOING DOWN A HILL AT THACKERAY.  ENGINEER WAS IN,#2 DYNAMIC BRAKE WHEN HE WENT INTO EMERGENCY BRAKE APPLICATIONS.  CREW WALKED THE TRAIN BECAUSE THIS,DIDN'T SEEM RIGHT. FOUND THEY HAD DERAILED 1 CAR SET OF TRUCKS DUE TO BAD WHEEL BEARING ON RAILCAR.,,,,,,,,,,,,,0,38.119.667,-88.451.643,1,1,Q,,,SYSTEM,,,,,,,,,,,,
20,4,BNSF,SW0420108,,,,,20,4,BNSF,SW0420108,,,20,4,14,2,30,PM,01,2,0,0,0,,CLOVIS,657.2,35,70,2,1,5,E,QSTO,3,7284,1,Y,117,1,0,2,TTAX,553025,44,Y,TTAX,553025,44,Y,2,0,0,0,2,0,0,0,0,2,77,0,0,0,0,2,0,0,0,0,12000,44000,E4BC,,0,0,0,0,E4BC,2,1,5,56000,,35C009,0,0,0,1,0,1,1,7,30,7,30,1,5,,1,,,,187,,2020,0,0,0,0,0,0,CURRY,9,,,,N,OTH,000-000-000,Q-STOATG6-12 DERAILED 2 RAILCARS AND 2 DP LOCOMOTIVES WHILE PULLING INTO YARD TRACK 117 DUE TO TRUCK,BOLSTER STIFF, IMPROPER SWIVELING ON A RAILCAR.  NO HAZARDOUS MATERIALS WERE RELEASED.,,,,,,,,,,,,,,0,34.397.489,-10.321.638,2,5,K,,,CLOVIS,,,,,,,,,,,
20,1,BNSF,SW0120102,,,,,20,1,BNSF,SW0120102,,,20,1,18,7,36,AM,01,0,0,0,0,,CLOVIS,656.8,35,45,1,1,10,E,YCLO,3,6428,7,Y,430,1,,2,TILX,291075,35,N,,,0,,4,0,0,0,0,0,0,0,0,0,39,0,38,0,0,4,0,1,0,0,21044,40000,T001,,0,0,0,0,T001,2,1,10,61044,,35C009,0,0,0,1,0,1,1,7,37,7,37,1,5,,1,,,,146,,2020,0,0,0,0,0,0,CURRY,9,0,0,,N,OTH,000-000-000,Y-CLO3041-17 DERAILED 5 RAILCARS WHILE PULLING INTO YARD TRACK 430. NO HAZARDOUS MATERIALS WERE RELE,ASED. CAUSE WAS TRACK ROADBED SETTLED OR SOFT.,,,,,,,,,,,,,,0,34.394.411,-103.210.435,2,5,K,,,CLOVIS,,,,,,,,,,,,
20,2,UP,0220GL026,,,,,20,2,UP,0220GL026,,,20,2,18,5,30,AM,01,1,1,0,0,,MASON CITY,0.7,19,15,1,1,5,E,MSSD,2,2385,1,Y,YARD 009,1,,2,CHSX,580571,21,Y,,,0,,3,0,0,0,0,0,0,0,0,0,23,0,2,0,0,2,0,2,0,0,1469,16500,H018,,0,0,0,0,H018,2,1,5,17969,,19C033,0,0,0,1,0,1,0,7,,7,,1,6,,1,,,,1320,,2020,0,0,0,0,0,0,CERRO GORDO,33,0,0,,N,OTH,000-000-000,MSSDM-18 CAME INTO TRACK 9 IN THE MASON CITY YARD LIGHT POWER TO PICK UP 13 CARS.  MSSDM MAKE A JOIN,T ON TRACK 9, RELEASED THE HAND BRAKES, PUT AIR ON THEIR PICKUP AND THEN THE CONDUCTOR WALKED TO THE,END OF THEIR PICKUP AND CLOSED THE ANGLE COCK TO THE 12 CARS THEY WERE LEAVING BEHIND ON TRACK 9.,THE CONDUCTOR TIED 2 HAND BRAKES ON THE 12 CARS THAT WERE LEFT BEHIND BUT FAILED TO PERFORM A SECURE,MENT CHECK.  AS THE MSSDM CUT AWAY AND PROCEEDED SOUTH,THE CARS REMAINING ON TRACK 9 BEGAN TO ROLL,NORTH OUT OF THE TRACK.  THE CONDUCTOR JUMPED ON THE 2 CARS THAT HE HAD TIED BRAKES ON AND TRIED TO,TIE THEM TIGHTER.  THE CARS WERE STILL ROLLING NORTH SO THE CONDUCTOR HAD THE ENGINEER BRING THEIR 3,LOCOMOTIVES AND 13 CARS BACK TO A JOINT TO CATCH THE 12 CARS ROLLING OUT OF THE TRACK.  AFTER SHOVI,NG 503' TO CATCH THE CARS, THE CONDUCTOR HAD THE ENGINEER IMMEDIATELY CHANGE DIRECTIONS AND STRETCH,THE CARS.  THE ENGINEER PULLED THE CARS FORWARD 180' SOUTH AND UNKNOWINGLY DERAILED 4 CARS.  THE UTI,LITY, WHO WAS ATTENDING THEIR TRAIN ON THE MAIN, REACHED OUT TO THE CREW THAT THEY MIGHT HAVE RUN TH,ROUGH A SWITCH AND THAT IS WHEN THE MSSDM STOPPED THEIR MOVE.  AS THE CARS ROLLED NORTH, THEY HAD RU,N THROUGH 2 SWITCHES.  AFTER THEY CAUGHT THE CARS AND PULLED THEM SOUTH,4 CARS DERAILED GOING BACK,OVER THOSE SWITCHES.,,0,43.170.682,-93.215.836,2,5,,,,MASON CITY IND LD,,,,
20,1,BNSF,HL0120107,,,,,20,1,BNSF,HL0120107,,,20,1,10,7,9,PM,13,0,0,0,0,,SOUTH BEND,27. Feb,31,22,3,6,4,E,CNAM,3,17142,1,Y,MAIN 1 TRACK,4,62.89,1,BNSF,9216,1,,,,0,,2,0,0,0,1,0,0,0,0,0,120,0,0,0,0,0,0,0,0,0,0,23000,H705,,0,0,0,0,H705,1,4,4,23000,,31C025,0,0,0,1,0,2,0,6,19,6,19,1,6,,1,,,,186,,2020,0,0,0,0,0,0,CASS,25,,,,N,CWR,000-000-000,C-NAMCNM0-02 CAUSED TRACK AND SIGNAL DAMAGES TO A MAIN LINE SWITCH WHILE TRAVERSING MAIN 1 TRACK DUE,TO IMPROPERLY LINED MOVEABLE POINT SWITCH FROG. NO HAZARDOUS MATERIALS WERE RELEASED.,,,,,,,,,,,,,,0,40.998.113,-96.237.561,1,1,Q,,,CRESTON,,,,,,,,,,,,
20,4,KCS,20043001,20,4,MNBR,MNB590020,20,4,KCS,20043001,,,20,4,30,9,0,PM,01,0,0,0,0,,MERIDIAN,0135.2,28,46,4,1,0,,,4,0,,,MNBR LEAD,1,,2,,,0,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2347,H506,,0,0,0,0,H506,2,1,10,32347,,28C075,0,0,0,,,,,,,,,1,3,,1,,,,125,,2020,0,0,0,0,0,0,LAUDERDALE,75,0,0,,,OTH,000-000-000,MNBR CREW & TRAIN DERAILED 3 CARS AS THEY PULLED INTO THE KCS YARD.  MNBR EQUIP DAMAGE $30,000.  MP,135.20 ARTESIA SUBDIVISON,,,,,,,,,,,,,,,32.363.172,-88.692.629,2,5,K,,,ARTESIA,,,,,,,,,,,
20,4,BNSF,HL0420101,,,,,20,4,BNSF,HL0420101,,,20,4,11,9,0,AM,12,0,0,0,0,,AMORY,611.5,28,70,2,1,5,R,YAMO,2,1485,7,Y,4006,1,0,2,JHMX,97046,13,Y,,,0,,2,0,0,0,0,0,0,0,0,0,12,0,5,0,0,0,0,0,0,0,46712,0,H318,,0,0,0,0,H318,2,1,5,46712,,28C095,0,0,0,1,0,1,1,1,59,1,59,1,3,,1,,,,183,,2020,0,0,0,0,0,0,MONROE,95,,,,N,OTH,000-000-000,Y-AMO1011-11 HAD RAILCARS IMPACT EACH OTHER IN YARD TRACK 4006 DURING SWITCHING OPERATIONS DUE TO IN,ADEQUATE PRECAUTIONS WHILE KICKING RAILCARS.  NO HAZARDOUS MATERIALS WERE RELEASED.,,,,,,,,,,,,,,0,33.979.703,-88.486.956,2,5,K,,,BIRMINGHAM,,,,,,,,,,,,
20,4,UP,0420GP009,,,,,20,4,UP,0420GP009,,,20,4,2,11,0,AM,12,0,0,0,0,,NORTH PLATTE,287.85,31,22,2,6,0,E,,,125,5,N,YARD 164,1,,2,GACX,2714,1,Y,,,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,55204,0,M407,,0,0,0,0,M407,2,1,3,65797,,31C111,0,0,0,0,0,0,0,,,,,1,6,,1,,,,174,,2020,0,0,0,0,0,0,LINCOLN,111,,,,N,OTH,000-000-000,YNP75R-01,RAILCAR GACX2717 WAS RELEASED IN A CUT OF TWO INTO THE SOUTH MASTER THROUGH GROUP 8 OVER,SPEED.  IT COUPLED WITH GACX2714, CAUSING SIGNIFICANT DAMAGE TO BOTH CARS.,,,,,,,,,,,,,,0,41.147.128,-100.830.809,2,5,,,,NORTH PLATTE TERMINA,,,,,,,,,,
20,4,UP,0420ME024,,,,,20,4,UP,0420ME024,,,20,4,17,12,35,PM,12,0,0,0,0,,NORTH PLATTE,286.98,31,34,2,2,5,E,UP69,3,0,8,Y,YARD 008,X,,2,UP,6952,5,,,,0,,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6000,0,H403,,0,0,0,0,H403,2,X,5,11000,,31C111,0,0,0,3,0,0,0,5,35,,,3,6,,1,,,,188,,2020,0,0,0,0,0,0,LINCOLN,111,0,0,,N,OTH,000-000-000,UP2724 STRUCK THE FRONT OF THE UP6952 ON THE MAKEUP LEAD.  EMPLOYEE DRIVING FROM 2724 THOUGHT HE SAW,HAND SIGNS TO MOVE EAST AND MADE CONTACT WITH THE 6952.  NO DERAILMENT OR TRACK DAMAGE.,,,,,,,,,,,,,,0,4.115.145,-100.812.906,2,5,,,,NORTH PLATTE TERMINA,,,,,,,,,,,,
20,3,IANR,DUD0326202,,,,,20,3,IANR,DUD0326202,,,20,3,26,11,5,PM,01,0,0,0,0,,DUNKERTON,335.5,19,40,4,2,7,E,WAFA,4,2950,1,Y,ELEVATOR LOADOUT 2,1,,4,IANR,7025,15,Y,,,0,,2,0,0,0,0,0,0,0,0,0,22,0,3,0,0,8,0,0,0,0,20629,27628,T111,,0,0,0,0,T111,4,1,7,48257,,19C013,0,0,0,1,0,1,0,8,5,8,5,1,6,,3,,,,546,,2020,0,0,0,0,0,0,BLACK HAWK,13,,,,N,OTH,000-000-000,CREW WAS ATTEMPTING TO PULL  EIGHT LOADS OF CORN OFF THE ELEVATOR LOADOUT 2 TRACK. PRIOR TO MAKING T,HE PULL THE CREW MADE THREE JOINTS ON THE CARS AND THEN PROCEDED TO MAKE A FORWARD MOVE. AFTERN MOVI,NG ABOUT FOUR CAR LENGTHS THE ENGINEER SENSED THE THE CUT OF CARS WAS PULLING `HARD` SO HE STOPPED A,ND HAD THE CONDUCTOR INSPECT THEM. THE CONDUCTOR FOUND EIGHT CARS HAD DERAILED AND A RAIL HAD ROLLED,OUT FROM UNDER THE CARS. FURTHER INVESTIGATION FOUND THAT A RAIL FASTENER LOCATED AT OR NEAR AN UNL,OAD PIT HAD HAD FAILED CAUSING RAIL TO SPREAD.,,,,,,,,,,0,42.568.229,-92.167.353,2,5,,,,OELWEIN,,,,,,,,,,,,
20,2,UP,0220GL031,,,,,20,2,UP,0220GL031,,,20,2,22,5,23,PM,01,3,3,0,0,,BOONE,202.03,19,50,2,1,9,R,YBO4,4,2311,7,Y,YARD 014,1,,2,NAHX,508549,10,Y,,,0,,2,0,0,0,0,0,0,0,0,0,14,0,18,0,0,5,0,0,0,0,3744,39154,T210,,0,0,0,0,T210,2,1,9,42898,,19C015,0,0,0,1,0,1,0,2,54,2,54,1,6,,1,,,,104,,2020,0,0,0,0,0,0,BOONE,15,,,,N,OTH,000-000-000,YBO41X-22,WHILE PULLING 31 CARS OUT OF 17 TRACK,DERAILED 5 CARS ON THE 14 SWITCH DUE TO A BROKEN R,AIL.,,,,,,,,,,,,,,0,42.062.073,-93.862.813,2,5,,,,CLINTON SUB,,,,,,,,,,
