IYR,IMO,RAILROAD,INCDTNO,IYR2,IMO2,RR2,INCDTNO2,IYR3,IMO3,RR3,INCDTNO3,DUMMY1,GXID,YEAR,MONTH,DAY,TIMEHR,TIMEMIN,AMPM,TYPE,CARS,CARSDMG,CARSHZD,EVACUATE,DIVISION,STATION,MILEPOST,STATE,TEMP,VISIBLTY,WEATHER,TRNSPD,TYPSPD,TRNNBR,TRNDIR,TONS,TYPEQ,EQATT,TRKNAME,TRKCLAS,TRKDNSTY,TYPTRK,RRCAR1,CARNBR1,POSITON1,LOADED1,RRCAR2,CARNBR2,POSITON2,LOADED2,HEADEND1,MIDMAN1,MIDREM1,RMAN1,RREM1,HEADEND2,MIDMAN2,MIDREM2,RMAN2,RREM2,LOADF1,LOADP1,EMPTYF1,EMPTYP1,CABOOSE1,LOADF2,LOADP2,EMPTYF2,EMPTYP2,CABOOSE2,EQPDMG,TRKDMG,CAUSE,CAUSE2,CASKLDRR,CASINJRR,CASKLD,CASINJ,ACCAUSE,ACCTRK,ACCTRKCL,HIGHSPD,ACCDMG,DUMMY2,STCNTY,TOTINJ,DUMMY3,TOTKLD,ENGRS,FIREMEN,CONDUCTR,BRAKEMEN,ENGHR,ENGMIN,CDTRHR,CDTRMIN,JOINTCD,REGION,DUMMY4,TYPRR,DUMMY5,RRDIV,METHOD,NARRLEN,DUMMY6,YEAR4,RREMPKLD,RREMPINJ,PASSKLD,PASSINJ,OTHERKLD,OTHERINJ,COUNTY,CNTYCD,ALCOHOL,DRUG,DUMMY7,PASSTRN,SSB1,SSB2,NARR1,NARR2,NARR3,NARR4,NARR5,NARR6,NARR7,NARR8,NARR9,NARR10,NARR11,NARR12,NARR13,NARR14,NARR15,RCL,Latitude,Longitud,SIGNAL,MOPERA,ADJUNCT1,ADJUNCT2,ADJUNCT3,SUBDIV,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,12,UP,1219RM022,,,,,19,12,UP,1219RM022,,,19,12,30,11,30,PM,11,0,0,0,0,,RED DESERT,733.0,56,-6,4,1,50,E,MNPR,4,8150,1,Y,MAIN LINE 1,4,71.7,1,UP,6468,1,,UP,6468,1,,2,0,0,0,0,0,0,0,0,0,74,0,32,0,0,0,0,0,0,0,44462,0,E73L,,0,0,0,0,E73L,1,4,50,44462,,56C037,0,0,0,1,0,1,0,8,5,8,5,1,8,,1,,,,205,,2019,0,0,0,0,0,0,SWEETWATER,37,,,,N,CWR,000-000-000,MNPRO-29, AS THE TRAIN WAS APPROACHING RED DESERT, THE CREW NOTICED FLAMES COMING FROM THE LEAD UNIT,,UP6468.  THE TRAIN IMMEDIATELY SHUT DOWN THE UNITS AND GOT OFF.  NO DERAILMENT, TRACK DAMAGE OR IN,JURY.,,,,,,,,,,,,,0,41.648.188,-108.135.573,1,1,Q,J,,RAWLINS SUB,,,,,,,,,,,,,,,,,,,,,,,,
19,11,BNSF,PR1119104,,,,,19,11,BNSF,PR1119104,,,19,11,4,3,3,PM,01,0,0,0,0,,CHEYENNE,119.3,56,49,2,1,4,R,HCHE,1,3637,1,Y,4102,1,,2,BNSF,561411,6,N,,,0,,4,0,0,0,0,0,0,0,0,0,21,0,47,0,0,0,0,4,0,0,91521,0,T303,,0,0,0,0,T303,2,1,4,91521,,56C021,0,0,0,1,0,1,1,7,3,7,3,1,6,,1,,,,132,,2019,0,0,0,0,0,0,LARAMIE,21,,,,N,OTH,000-000-000,H-CHECAS4-04 DERAILED 4 RAILCARS WHILE SHOVING YARD TRACK 4102 DUE TO A WORN TRACK GUARD RAIL. NO HA,ZARDOUS MATERIALS WERE RELEASED.,,,,,,,,,,,,,,0,41.137.693,-10.483.319,2,5,K,,,FRONT RANGE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,12,UP,1219RM017,,,,,19,12,UP,1219RM017,,,19,12,26,3,35,AM,01,1,0,0,0,,HANNA,633.0,56,26,4,6,63,E,ZBRG,3,3372,1,Y,MAIN LINE 2,6,71.6,1,ARMN,110538,8,Y,ARMN,110538,8,Y,2,0,0,0,0,0,0,0,0,0,36,0,2,0,0,19,0,0,0,0,1386850,1231576,E53C,,0,0,0,0,E53C,1,6,63,2618426,,56C007,0,0,0,1,0,1,0,5,,5,,1,8,,1,,,,96,,2019,0,0,0,0,0,0,CARBON,7,0,0,,N,CWR,000-000-000,ZBRG3-24,HAD A BURNT OFF JOURNAL ON RAILCAR ARMN110538,RESULTING IN DERAILMENT OF 19 RAILCARS.,,,,,,,,,,,,,,,0,41.910.462,-10.638.554,1,1,J,Q,,LARAMIE SUB,,,,,,,,,,,,,,,,,,,,,,,,,,
19,8,UP,0819LA011,,,,,19,8,UP,0819LA011,,,19,8,13,2,50,AM,01,0,0,0,0,,CARSON,Feb 25,6,68,4,1,10,R,LOI3,3,3953,7,Y,YARD 905,1,,2,DTTX,760461,67,Y,,,0,,2,0,0,0,0,0,0,0,0,0,64,0,1,0,0,1,0,1,0,0,10207,25837,T311,,0,0,0,0,T311,2,1,10,36044,,06C037,0,0,0,1,0,1,1,5,50,5,50,1,7,,1,,,,234,,2019,0,0,0,0,0,0,LOS ANGELES,37,0,0,,N,OTH,000-000-000,LOI31-13 TRAIN CREW WAS PULLING EAST FROM THE WEST END OF DOLORES YARD,TRAVERSING THE 905 SWITCH. T,HE SWITCH LEVER DISENGAGED FROM THE LATCH CAUSING THE FIRST INVOLVED CAR TO DERAIL AS THE CAR STARTE,D TO TRAVEL ON 2 DIFFERENT TRACKS.,,,,,,,,,,,,,0,33.836.183,-118.224.686,2,5,K,,,DOLORES IND LD,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,8,UP,0819LA032,,,,,19,8,UP,0819LA032,,,19,8,28,8,0,AM,12,1,1,0,0,,BLOOMINGTON,535.5,6,65,2,1,4,E,,3,126,5,N,YARD 573,1,,2,CTCX,303901,1,Y,,,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,7270,0,M411,,0,0,0,0,M411,2,1,4,38244,,06C071,0,0,0,0,0,0,0,,,,,3,7,,1,,,,144,,2019,0,0,0,0,0,0,SAN BERNARDINO,71,,,,N,CWR,000-000-000,YWC21R-28 HUMPED CARS INTO TRACK 73 FROM THE WEST END HUMP AND HAD CROSSED DRAWBARS DURING COUPLING,AS THEY ROLLED FREELY,DERAILING 2 RAILCARS.,,,,,,,,,,,,,,0,34.064.802,-117.383.099,2,5,L,,,ALHAMBRA SUB,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,5,KCS,19052202,19,5,CP,1000997254,19,5,KCS,19052202,,,19,5,22,5,20,PM,01,0,0,0,0,,KANSAS CITY,0004.7,29,75,2,2,0,,,4,0,,,TRACK 16 RAIL,1,,2,,,0,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8753,H702,,0,0,0,0,H702,2,1,6,22556,,29C095,0,0,0,,,,,,,,,2,6,,1,,,,143,,2019,0,0,0,0,0,0,JACKSON,95,,,,,CWR,,CPR CREW SHOVED EAST INTO 16 RAIL & RAN THRU SWITCH.  ONCE THEY PULLED WEST THRU #16 SWITCH THEY DER,AILED 7 CARS.  MP 4.7 PITTSBURG SUBDIVISION,,,,,,,,,,,,,,,39.125.687,-94.502.068,2,5,K,,,PITTSBURG,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,2,BNSF,CH0219114,,,,,19,2,BNSF,CH0219114,,,19,2,16,10,23,AM,04,0,0,0,0,,CHICAGO,05. Aug,17,15,2,6,2,E,YCHI,1,1205,7,Y,281,1,,2,DTTX,654856,8,N,,,0,,2,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,3,0,0,27079,0,H306,H702,0,0,0,0,H306,2,1,2,47079,,17C031,0,0,0,0,0,1,1,,,2,53,3,4,,1,,,,266,,2019,0,0,0,0,0,0,COOK,31,0,0,,N,OTH,000-000-000,Q-CHIALT3-15 SHOVING LIGHT LOCOMOTIVES IMPACTED RCO Y-CHI1032-16 IN YARD TRACK 281 DUE TO FAILURE TO,CONTROL SHOVE MOVE IN TURN RUNNING THROUGH AN IMPROPERLY LINED SWITCH.  RESULTED IN 3 RAILCARS DERA,ILED AND EQUIPMENT DAMAGES.  NO HAZARDOUS MATERIALS WERE RELEASED.,,,,,,,,,,,,,3,41.823.775,-87.714.326,2,5,K,,,CHILLICOTHE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,2,BNSF,CH0219107,,,,,19,2,BNSF,CH0219107,,,19,2,8,7,18,PM,01,6,6,1,0,,JOLIET,35.9,17,10,3,1,6,R,YJOL,4,7454,7,Y,3709,1,,2,GATX,207948,24,Y,GATX,207948,24,Y,2,0,0,0,0,0,0,0,0,0,56,0,8,0,0,6,0,0,0,0,77968,191000,E46C,T205,0,0,0,0,E46C,2,1,6,268968,,17C197,0,0,0,1,0,1,1,3,19,3,19,1,4,,1,,,,227,,2019,0,0,0,0,0,0,WILL,197,0,0,,N,OTH,000-000-000,Y-JOL2021-08 DERAILED 6 RAILCARS WHILE PULLING OUT OF YARD TRACK 3709 DUE TO DEFECTIVE TRACK SPIKES.,APPROXIMATELY 15,000 GALLONS OF BENZO PYRENE WAS RELEASED FROM 1 RAILCAR THAT RUPTURED.  CAR CTCX,733373 RELEASED THE HAZMAT.,,,,,,,,,,,,,0,41.546.215,-88.079.567,2,5,K,,,CHILLICOTHE,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,1,ARZC,ARZ933919D,,,,,19,1,ARZC,ARZ933919D,,,19,1,31,4,40,AM,01,0,0,0,0,,AGUILA,22.0,4,48,4,1,9,R,B PH,3,4703,1,Y,SINGLE MAIN TRACK,3,14. Aug,1,TTGX,977241,30,N,,,0,,8,0,0,0,0,0,0,0,0,0,0,0,98,0,0,0,0,27,0,0,194361,204734,H503,,0,0,0,0,H503,1,3,9,399095,,04C013,0,0,0,1,0,1,0,3,40,3,40,1,7,,3,,,,503,,2019,0,0,0,0,0,0,MARICOPA,13,,,,N,CWR,000-000-000,THE ENGINEER FAILED TO PROPERLY CONTROL THE BUFF FORCES IN HIS TRAIN (8 LOCOMOTIVES 58-40-4703-9314),BY USING FULL INDEPENDENT BRAKES WHILE OPERATING EIGHT BNSF 4400 LOCOMOTIVES AT 5 MPH TO A STOP. ON,CE THE TRAIN HAD STOPPED THE ENGINEER TO PICK UP THE CONDUCTOR THE TRAIN MOVED APPROX. 2950 FEET WHE,N IT EXPERIENCE AN UNDESIRED EMERGENCY.  INSPECTION OF THE TRAIN FOUND CARS 30-56 HAD DERAILED.  INV,ESTIGATION OF THE INCIDENT DETERMINED THE ENGINEERS USE OF INDEPENDENT BRAKES HAD CAUSE THE DERAILME,NT.,,,,,,,,,,0,33.944,-1.131.719,2,2,P,N,L,PARKER,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,12,BNSF,KS1219108,,,,,19,12,BNSF,KS1219108,,,19,12,15,1,10,AM,01,1,0,0,0,,FLORENCE,154.9,20,28,4,6,48,E,QLAC,3,5167,1,Y,SINGLE MAIN TRACK,5,65.96,1,DTTX,888857,15,Y,DTTX,888857,15,Y,2,0,0,0,0,0,0,0,0,0,38,0,2,0,0,1,0,0,0,0,3525,470000,E62C,,0,0,0,0,E62C,1,5,48,473525,,20C115,0,0,0,1,0,1,0,3,15,3,15,1,6,,1,,,,174,,2019,0,0,0,0,0,0,MARION,115,,,,N,CWR,000-000-000,Q-LACNWH6-12 DERAILED 1 RAILCAR WHILE TRAVERSING SINGLE MAIN TRACK DUE TO BROKEN PLATE ON RAILCAR. R,ESULTED IN SIGNIFICANT TRACK DAMAGE. NO HAZARDOUS MATERIALS WERE RELEASED.,,,,,,,,,,,,,,0,38.245.018,-96.894.248,1,1,Q,,,LA JUNTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,8,UP,0819LA020,,,,,19,8,UP,0819LA020,,,19,8,15,1,7,PM,01,0,0,0,0,,MIRA LOMA,0.85,6,100,2,1,9,R,LOB3,1,483,7,Y,INDUSTRY 726,1,,2,UP,5511,1,,,,0,,2,0,0,0,0,2,0,0,0,0,5,0,0,0,0,0,0,0,0,0,19714,2650,T310,,0,0,0,0,T310,2,1,9,22364,,06C065,0,0,0,2,0,0,0,3,37,,,1,7,,1,,,,582,,2019,0,0,0,0,0,0,RIVERSIDE,65,,,,N,OTH,000-000-000,THE LOB35R-15 PULLED DOWN OVER THE 726, SWITCH MAKING A TRAILING POINT MOVE THAT WAS PROPERLY LINED.,THE SWITCH WAS THEN LINED FOR MOVEMENT INTO TRACK 726 AND THE CREW BEGAN A REVERSE MOVEMENT INTO TH,E TRACK. THE FIVE BOX CARS AND THE FIRST ENGINE IN THE DIRECTION OF MOVEMENT CLEARED THE SWITCH WITH,NO ISSUE. THE LEADING AXLE ON THE SECOND ENGINE, WHICH WAS THE LAST PIECE OF EQUIPMENT IN THE DIREC,TION OF MOVE,CLIMBED THE SWITCH POINT APPROXIMATELY 12 INCHES PAST THE TIP OF THE POINT, DERAILING,UP5511 AND UPY594. CAUSE WAS SWITCH CONNECTING/OPERATING ROD WAS BROKEN/DEFECTIVE.,,,,,,,,,,3,34.036.265,-117.541.415,2,5,K,,,DIXON SPUR,,,,,,,,,,,,,,,,,,,,,,,,
19,8,UP,0819NC054,,,,,19,8,UP,0819NC054,,750619N,19,8,21,4,30,PM,07,0,0,0,0,,KINGSBURG,225.16,6,92,2,1,58,R,ILTL,2,5060,1,Y,SINGLE MAIN TRACK,4,88.2,1,UP,7243,1,,,,0,,3,0,0,0,0,0,0,0,0,0,64,0,40,0,0,0,0,0,0,0,111,93969,M303,,1,0,1,0,M303,1,4,58,94080,,06C019,0,0,1,1,0,1,0,9,59,9,59,1,7,,1,,,,159,,2019,0,0,0,0,1,0,FRESNO,19,,,,N,CWR,000-000-000,ILTLC-21,LEAD LOCOMOTIVE UP7243, COLLIDED WITH A VEHICLE WAS TRAVELING SOUTHBOUND WHEN THEY STRUCK,AN OCCUPIED VEHICLE. THE OCCUPANT SUSTAINED FATAL INJURIES.,,,,,,,,,,,,,,0,36.517.949,-119.558.619,1,1,Q,J,,FRESNO SUB,,,,,,,,,,,,,,,,,,,,,,,,,,
19,8,BNSF,CA0819110,19,8,CCT,DRCV081419,19,8,BNSF,CA0819110,,,19,8,14,3,5,PM,01,0,0,0,0,,LODI,12. Jun,6,101,2,1,0,,,,0,,,LODI EAST,1,,4,,,0,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5250,H318,,0,0,0,0,H318,4,1,7,405250,,06C077,0,0,0,0,0,0,0,,,,,2,7,,1,,,,235,,2019,0,0,0,0,0,0,SAN JOAQUIN,77,,,,,OTH,,FOREIGN TRAIN C-V01-14 HAD RAILCARS IMPACT EACH OTHER IN INDUSTRY TRACK LODI EAST DURING SWITCHING O,PERATIONS DUE TO INADEQUATE PRECAUTIONS WHILE KICKING RAILCARS. RESULTED IN 11 RAILCARS DERAILED. NO,HAZARDOUS MATERIALS WERE RELEASED.,,,,,,,,,,,,,,38.127.468,-121.243.025,2,5,K,,,CENTRAL VALLEY,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,8,UP,0819LA022,,,,,19,8,UP,0819LA022,,,19,8,21,2,15,AM,13,16,0,0,0,,GLAMIS,698.2,6,89,4,1,50,E,MEWW,4,12530,1,Y,MAIN LINE 1,5,84.5,1,BKTY,152830,112,Y,BKTY,152830,112,Y,3,0,0,0,2,0,0,0,0,0,94,0,31,0,0,0,0,0,0,0,4025,22227,E62C,,0,0,0,0,E62C,1,5,50,26252,,06C025,0,0,0,1,0,1,0,3,30,3,30,1,7,,1,,,,87,,2019,0,0,0,0,0,0,IMPERIAL,25,,,,N,CWR,000-000-000,MEWWC-17,HAD A BROKEN WHEEL ON CAR BKTY152830 RESULTED IN TRACK DAMAGE. NO DERAILMENT.,,,,,,,,,,,,,,,0,32.998.088,-11.507.154,1,1,Q,,,YUMA SUB,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,8,UP,0819ST015,,,,,19,8,UP,0819ST015,,,19,8,13,12,40,AM,01,0,0,0,0,,TUCSON,986.6,4,87,4,1,13,E,YTU3,4,3923,7,Y,YARD 017,3,,2,HS,72115,30,N,,,0,,2,0,0,0,0,0,0,0,0,0,29,0,6,0,0,0,0,6,0,0,164094,76620,H601,,0,0,0,0,H601,2,3,13,597083,,04C019,0,0,0,2,0,0,0,1,40,,,3,7,,1,,,,287,,2019,0,0,0,0,0,0,PIMA,19,0,0,,N,OTH,000-000-000,YTU31R-12 WAS SHOVING INTO TRACK 17 WITH 35 CARS, WHEN THEY FAILED TO MAKE A PROPER COUPLING, RESULT,ING IN CARS DERAILING INTO TRACKS 16 AND 18. WHEN THE CARS FROM TRACK 17 SHIFTED TOWARDS TRACKS 16 A,ND 18, CARS AND TRACKS WITHIN THESE TWO ADJACENT TRACKS WERE ALSO IMPACTED AND DAMAGED.,,,,,,,,,,,,,3,32.198.078,-11.092.986,2,5,K,,,GILA SUB,,,,,,,,,,,,,,,,,,,,,,,,,
19,2,UP,0219ST014,,,,,19,2,UP,0219ST014,,,19,2,10,8,54,AM,11,0,0,0,0,,BENSON,1027.6,4,43,2,2,16,E,MEWW,4,10022,1,Y,MAIN LINE 1,3,49.6,1,UP,6418,1,,UP,6418,1,,2,0,0,0,0,0,0,0,0,0,73,0,25,0,0,0,0,0,0,0,18883,0,E74L,,0,0,0,0,E74L,1,3,16,18883,,04C003,0,0,0,1,0,1,0,8,34,8,34,1,7,,1,,,,101,,2019,0,0,0,0,0,0,COCHISE,3,,,,N,CWR,000-000-000,MEWWC-07'S UP6418 BEGAN SMOKING AS A RESULT OF A LOOSE CYLINDER HEAD.  NO DERAILMENT OR TRACK DAMAGE,.,,,,,,,,,,,,,,0,31.995.233,-110.369.111,1,1,Q,,,LORDSBURG SUB,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,3,UP,0319ST038,,,,,19,3,UP,0319ST038,,,19,3,17,2,54,AM,01,0,0,0,0,,BLOOMINGTON,535.53,6,59,4,1,2,E,YWC4,3,1354,7,Y,YARD 019,1,,2,TTZX,866780,4,Y,,,0,,3,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9,0,0,0,0,134729,393770,S102,,0,0,0,0,S102,2,1,2,528499,,06C071,0,0,0,1,0,0,0,3,54,,,1,7,,1,,,,270,,2019,0,0,0,0,0,0,SAN BERNARDINO,71,,,,N,OTH,000-000-000,DURING NORMAL HUMP OPERATIONS THE YWC42R-16 WAS HUMPING TRACK 207.  A PORTION OF THE CUT OF CARS BRO,KE AWAY (BROKEN KNUCKLE) AND ROLLED INTO TRACK 19 CAUSING 9 CARS TO DERAIL.  CAUSE WAS DUE TO LOSS O,F RCL COMMUNICATION WITH THE REMOTE TRANSMITTER AND LOCOMOTIVE UPY833.,,,,,,,,,,,,,1,34.067.013,-117.382.578,2,5,K,,,ALHAMBRA SUB,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,2,UP,0219ST037,19,2,ATK,157619,19,2,UP,0219ST037,,,19,2,13,2,34,PM,09,0,0,0,0,,GOLETA,355.1,6,55,2,2,0,,,4,0,,,SINGLE MAIN TRACK,4,01. Jun,1,,,0,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,M404,,0,0,0,0,M404,1,4,68,43311,,06C083,0,0,0,0,0,0,0,,,,,2,7,,1,,,,162,,2019,0,0,0,0,0,0,SANTA BARBARA,83,,,,,OTH,000-000-000,AMTRAK TRAIN 763 WAS DAMAGED WHEN IT STRUCK A TREE THAT FELL ACROSS THE TRACKS FOULING THE UPRR RIGH,T OF WAY.  NO TRACK DAMAGE.  AMTRAK EQUIPMENT DAMAGE = $43,311,,,,,,,,,,,,,,,34.431.734,-119.895.643,2,2,P,,,SANTA BARBARA SUB,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,2,UP,0219NC024,19,2,ATK,157613,19,2,UP,0219NC024,,751151M,19,2,13,11,5,PM,07,0,0,0,0,,EMERYVILLE,Apr 72,6,51,4,3,0,,,,0,,,MAIN LINE 1,3,9.0,1,,,0,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,M302,,0,0,0,0,M303,1,3,49,11095,,06C001,0,0,0,0,0,0,0,,,,,2,7,,1,,,,143,,2019,0,0,0,0,0,0,ALAMEDA,1,,,,,CWR,000-000-000,WESTBOUND AMTRAK TRAIN AMT719-13,LEAD LOCOMOTIVE CDTX2104, COLLIDED WITH AN UNOCCUPIED VEHICLE.  AM,TRAK REPORTED $10,845 IN EQUIPMENT DAMAGES.,,,,,,,,,,,,,,,37.846.232,-122.294.202,1,1,Q,,,MARTINEZ SUB,,,,,,,,,,,,,,,,,,,,,,,,,
19,8,UP,0819ST015,,,,,19,8,UP,0819ST015,,,19,8,13,12,40,AM,01,2,0,0,0,,TUCSON,986.6,4,87,4,1,0,E,,,167,6,N,YARD 017,3,,2,SOXX,526066,1,N,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,72288,0,H601,,0,0,0,0,H601,2,3,13,597083,,04C019,0,0,0,0,0,0,0,,,,,1,7,,1,,,,287,,2019,0,0,0,0,0,0,PIMA,19,0,0,,N,OTH,000-000-000,YTU31R-12 WAS SHOVING INTO TRACK 17 WITH 35 CARS, WHEN THEY FAILED TO MAKE A PROPER COUPLING, RESULT,ING IN CARS DERAILING INTO TRACKS 16 AND 18. WHEN THE CARS FROM TRACK 17 SHIFTED TOWARDS TRACKS 16 A,ND 18, CARS AND TRACKS WITHIN THESE TWO ADJACENT TRACKS WERE ALSO IMPACTED AND DAMAGED.,,,,,,,,,,,,,0,32.198.078,-11.092.986,2,5,K,,,GILA SUB,,,,,,,,,,,,,,,,,,,,,,,,,
19,8,UP,0819ST015,,,,,19,8,UP,0819ST015,,,19,8,13,12,40,AM,01,2,1,0,0,,TUCSON,986.6,4,87,4,1,0,E,,,288,6,N,YARD 017,3,,2,CPCX,814339,1,Y,,,0,,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,2,0,1,0,0,146941,0,H601,,0,0,0,0,H601,2,3,13,597083,,04C019,0,0,0,0,0,0,0,,,,,3,7,,1,,,,287,,2019,0,0,0,0,0,0,PIMA,19,0,0,,N,OTH,000-000-000,YTU31R-12 WAS SHOVING INTO TRACK 17 WITH 35 CARS, WHEN THEY FAILED TO MAKE A PROPER COUPLING, RESULT,ING IN CARS DERAILING INTO TRACKS 16 AND 18. WHEN THE CARS FROM TRACK 17 SHIFTED TOWARDS TRACKS 16 A,ND 18, CARS AND TRACKS WITHIN THESE TWO ADJACENT TRACKS WERE ALSO IMPACTED AND DAMAGED.,,,,,,,,,,,,,0,32.198.078,-11.092.986,2,5,K,,,GILA SUB,,,,,,,,,,,,,,,,,,,,,,,,,
19,8,UP,0819ST015,,,,,19,8,UP,0819ST015,,,19,8,13,12,40,AM,01,5,5,0,0,,TUCSON,986.6,4,87,4,1,0,E,,,637,6,N,YARD 017,3,,2,BRGX,538,1,Y,,,0,,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,137140,0,H601,,0,0,0,0,H601,2,3,13,597083,,04C019,0,0,0,0,0,0,0,,,,,3,7,,1,,,,287,,2019,0,0,0,0,0,0,PIMA,19,0,0,,N,OTH,000-000-000,YTU31R-12 WAS SHOVING INTO TRACK 17 WITH 35 CARS, WHEN THEY FAILED TO MAKE A PROPER COUPLING, RESULT,ING IN CARS DERAILING INTO TRACKS 16 AND 18. WHEN THE CARS FROM TRACK 17 SHIFTED TOWARDS TRACKS 16 A,ND 18, CARS AND TRACKS WITHIN THESE TWO ADJACENT TRACKS WERE ALSO IMPACTED AND DAMAGED.,,,,,,,,,,,,,0,32.198.078,-11.092.986,2,5,K,,,GILA SUB,,,,,,,,,,,,,,,,,,,,,,,,,
19,4,UP,0419ST065,,,,,19,4,UP,0419ST065,,,19,4,29,3,26,PM,12,0,0,0,0,,TUCSON,985.75,4,70,2,2,0,E,UP45,4,0,8,N,YARD 570,1,,2,UP,4509,1,,,,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,H310,,0,0,0,0,H310,2,1,4,19511,,04C019,0,0,0,0,0,0,0,,,,,1,7,,1,,,,152,,2019,0,0,0,0,0,0,PIMA,19,,,,N,OTH,000-000-000,YTU24R-29,IN AN ATTEMPT TO COUPLE THE UP4590 AND UP4509, THE DRAWBARS CROSSED CAUSING DAMAGE TO THE,UP4590.  NO DERAILMENT AND NO DAMAGE TO THE UP4509.,,,,,,,,,,,,,,0,32.205.389,-110.942.306,2,5,K,,,GILA SUB,,,,,,,,,,,,,,,,,,,,,,,,,,
19,4,UP,0419NC001,,,,,19,4,UP,0419NC001,,,19,4,2,5,30,AM,09,0,0,0,0,,OAKLAND,Okt 35,6,57,1,2,45,E,ILTL,1,898,1,Y,MAIN LINE 1,4,04. Feb,1,UP,5309,1,,,,0,,3,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,29505,250,M402,,0,0,0,0,M402,1,4,45,29755,,06C001,0,0,0,1,0,1,1,4,,4,,1,7,,1,,,,249,,2019,0,0,0,0,0,0,ALAMEDA,1,,,,N,CWR,000-000-000,ILTLT-02,LEAD LOCOMOTIVE UP5309,STRUCK AN UNOCCUPIED VEHICLE 300 FEET SOUTH OF THE GRADE CROSSING,AT 37TH AVE.  THE VEHICLE APPEARED TO BE ABANDONED ON THE TRACKS.  THIS IMPACT DID NOT OCCUR ON THE,GRADE CROSSING.  OCCURRED 300 FEET FROM CROSSING.,,,,,,,,,,,,,0,37.769.344,-122.219.266,1,1,,,,NILES SUB,,,,,,,,,,,,,,,,,,,,,,,,,,
19,4,UP,0419NC053,19,4,TSWS,8402019002,19,4,UP,0419NC053,,,19,4,24,2,10,PM,01,0,0,0,0,,MANTECA,86.7,6,75,2,1,0,,,3,0,,,SIDING 101,1,,3,,,0,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16550,H993,,0,0,0,0,H993,3,1,10,16550,,06C077,0,0,0,0,0,0,0,,,,,2,7,,1,,,,209,,2019,0,0,0,0,0,0,SAN JOAQUIN,77,,,,,CWR,000-000-000,CONTRACT SWITCH CREW, CONSISTING OF ENGINEER, CONDUCTOR AND TRAINING CONDUCTOR,DERAILED 3 TRUCKS FR,OM A LOCOMOTIVE,WHEN SWITCH WAS LINED UNDER MOVEMENT BY TRAINEE.  TSWS REPORTED $2,000 IN EQUIPMENT,DAMAGES.,,,,,,,,,,,,,,37.854.149,-121.264.326,1,1,,,,OAKLAND SUB,,,,,,,,,,,,,,,,,,,,,,,
19,3,UP,0319NC024,,,,,19,3,UP,0319NC024,,,19,3,16,2,46,PM,01,0,0,0,0,,BENICIA,0.45,6,70,2,1,10,E,YOZ6,4,1200,7,Y,INDUSTRY 700,X,,4,AEX,8194,7,Y,,,0,,3,0,0,0,0,0,0,0,0,0,12,0,0,0,0,7,0,0,0,0,27160,221744,T205,,0,0,0,0,T205,4,X,10,248904,,06C095,0,0,0,2,0,0,0,8,16,,,1,7,,1,,,,127,,2019,0,0,0,0,0,0,SOLANO,95,0,0,,N,OTH,000-000-000,THE YOZ60R-16 DERAILED SEVEN CARS IN THE UPRIGHT POSITION WHILE TRAVERSING OVER THE 700 LEAD.  THERE,WERE NO INJURIES INVOLVED.,,,,,,,,,,,,,,3,38.055.385,-122.127.968,2,5,,,,BENICIA LEAD,,,,,,,,,,,,,,,,,,,,,,,,,,,,
